,Real,Imaginario,Map,oReal,oImaginario
833,-2.736396187465254,3.1293707275103566,2.0,-3.0,3.0
834,4.0759439915300835,0.18197815979776166,11.0,3.0,1.0
835,-2.0043222615288534,-1.2743595329484014,1.0,-3.0,-1.0
836,0.2797677589796026,3.2754775449206486,14.0,1.0,3.0
837,-0.510454002551141,-1.128922508204591,5.0,-1.0,-1.0
838,3.4791781401241293,-1.1655153597257768,9.0,3.0,-1.0
839,2.3678900289044478,2.310014030699306,10.0,3.0,3.0
840,-2.7206430699437845,-1.7115045086867253,0.0,-3.0,-3.0
841,-3.031662008042821,-2.9047082148034984,0.0,-3.0,-3.0
842,3.0389358419412904,-0.8704596441250358,9.0,3.0,-1.0
843,3.1034311033219324,-0.554669190027079,9.0,3.0,-1.0
844,3.577231444299919,-3.070324445238173,8.0,3.0,-3.0
845,-2.058651493889454,-0.9441205386101881,1.0,-3.0,-1.0
846,0.7639456566001369,3.2699949292032016,14.0,1.0,3.0
847,-0.3442419855951475,3.4167485230229944,6.0,-1.0,3.0
848,3.0888149891617003,-3.4606785753439233,8.0,3.0,-3.0
849,0.7604342869856872,-3.3959812603196693,12.0,1.0,-3.0
850,3.655318061576139,2.836550421298237,10.0,3.0,3.0
851,1.2838388532601965,0.14974332661510603,15.0,1.0,1.0
852,3.056718379464403,-0.9466527068947783,9.0,3.0,-1.0
853,2.6193234337030695,2.9660733894624887,10.0,3.0,3.0
854,-3.0485091171782415,1.3874685103376683,3.0,-3.0,1.0
855,0.6982505559923257,1.047428472115118,15.0,1.0,1.0
856,2.7372328143316005,0.5955055641397914,11.0,3.0,1.0
857,-3.2818923315605546,1.9377006824038983,3.0,-3.0,1.0
858,2.830546322053946,-2.2786041752556856,8.0,3.0,-3.0
859,2.499126220748801,-1.385829727969625,9.0,3.0,-1.0
860,-3.477713030844891,2.46407110699085,2.0,-3.0,3.0
861,-1.1218789837394643,-2.7730758853211355,4.0,-1.0,-3.0
862,-2.572246333152227,2.8389425965900768,2.0,-3.0,3.0
863,4.056072023142286,1.1740021994428527,11.0,3.0,1.0
864,-1.760528577521408,2.751796849982904,2.0,-3.0,3.0
865,1.143074903301114,0.2021381189553615,13.0,1.0,-1.0
866,-1.1348252332226538,2.7254515701133255,6.0,-1.0,3.0
867,-2.4660299903042087,3.278556044793447,2.0,-3.0,3.0
868,2.5597690664885975,-3.496788438909284,8.0,3.0,-3.0
869,-0.9497968534917391,1.327368949647823,15.0,1.0,1.0
870,2.3562724231038215,-0.3644806924252497,11.0,3.0,1.0
871,-2.875603342378269,-2.3210385783581664,0.0,-3.0,-3.0
872,-1.6448091921862242,-3.416653018168766,4.0,-1.0,-3.0
873,-4.839833620383624,1.4871013778364588,3.0,-3.0,1.0
874,3.437443825756611,1.119574246093316,11.0,3.0,1.0
875,1.8827317468240208,1.6524397332467393,11.0,3.0,1.0
876,1.3432641481295509,3.4700078382074846,14.0,1.0,3.0
877,0.3117470716960291,1.3723055276304674,15.0,1.0,1.0
878,4.903780961497339,-0.18591282544992171,9.0,3.0,-1.0
879,1.2146499351155693,2.966875781647439,14.0,1.0,3.0
880,1.6710154479223602,-1.7586845914284903,13.0,1.0,-1.0
881,-1.9828941649461205,2.2196857571084387,2.0,-3.0,3.0
882,-0.29190320286585736,0.1356618738049764,5.0,-1.0,-1.0
883,2.8737560981617234,3.6562497239226106,10.0,3.0,3.0
884,3.217178765743099,-3.4943558159113985,8.0,3.0,-3.0
885,-3.6850660190754816,0.4225356003235724,3.0,-3.0,1.0
886,-3.941876333470448,0.8473547079332681,3.0,-3.0,1.0
887,2.95473452309295,2.5412131154579853,10.0,3.0,3.0
888,-0.9955951661172588,-3.6064092711458553,4.0,-1.0,-3.0
889,-3.5950969499827083,-3.3326880017424836,0.0,-3.0,-3.0
890,1.1901978548718992,-3.025653224725233,12.0,1.0,-3.0
891,-3.3588103857414886,3.855195244436867,2.0,-3.0,3.0
892,-0.7288102381048418,-2.904413454461455,4.0,-1.0,-3.0
893,1.5678141243504125,-3.3469672488588498,12.0,1.0,-3.0
894,3.3785786921777596,-2.7092409172752276,8.0,3.0,-3.0
895,2.611756028388388,2.527100571267775,10.0,3.0,3.0
896,-4.444782376674973,1.730682290097439,2.0,-3.0,3.0
897,0.9377368251495733,-1.6158606338222576,12.0,1.0,-3.0
898,-0.6971205194230188,2.2330063601060446,7.0,-1.0,1.0
899,1.3118117104418034,2.574519267649231,14.0,1.0,3.0
900,-2.6056734671527804,-2.6860399188878747,0.0,-3.0,-3.0
901,-3.4830032724395155,-2.8331724752551732,0.0,-3.0,-3.0
902,-2.299948103144998,4.543252138970395,2.0,-3.0,3.0
903,-2.139969232664017,3.1401469328253584,2.0,-3.0,3.0
904,-0.44217164821520094,3.9582858289958542,14.0,1.0,3.0
905,2.820834151072626,-0.47473201535674525,9.0,3.0,-1.0
906,1.1889800535110315,-3.568463000097866,12.0,1.0,-3.0
907,0.17761352642185613,-3.3096373406708057,12.0,1.0,-3.0
908,-1.1936986024385883,0.49074319436053715,7.0,-1.0,1.0
909,-0.7938113011204492,0.7935499780475931,7.0,-1.0,1.0
910,2.854485044046963,-2.874858800530517,8.0,3.0,-3.0
911,-0.5651662076935253,-3.0371145303959692,12.0,1.0,-3.0
912,-3.127928383250339,-2.4756593789992234,0.0,-3.0,-3.0
913,0.9576611482644786,-3.165656870237389,12.0,1.0,-3.0
914,0.47566047059349204,2.375031880069182,14.0,1.0,3.0
915,2.878182632484142,-0.9061280740696943,9.0,3.0,-1.0
916,3.085172587556072,2.695893787541814,10.0,3.0,3.0
917,1.5206383643153425,0.9480257436891601,15.0,1.0,1.0
918,-2.5851012701455645,-2.930138242510596,0.0,-3.0,-3.0
919,2.541143742755164,-2.938352276227399,8.0,3.0,-3.0
920,-1.462302290982358,2.6095822745260406,6.0,-1.0,3.0
921,-4.133509474994459,-3.5950034257263326,0.0,-3.0,-3.0
922,1.1248757227826127,-3.039936564114277,12.0,1.0,-3.0
923,3.1759471237132537,-2.8831837542526877,8.0,3.0,-3.0
924,2.433500011512301,2.2327439566532963,10.0,3.0,3.0
925,0.929104037404865,3.2101550860881307,14.0,1.0,3.0
926,3.1841634938830454,-0.8331096756930843,9.0,3.0,-1.0
927,-1.1146579221134016,1.7215978429940342,7.0,-1.0,1.0
928,2.939957485385259,-3.678988710952976,8.0,3.0,-3.0
929,0.08116166787151857,-3.1647255628815296,12.0,1.0,-3.0
930,-1.6243064727233487,2.462151742148257,6.0,-1.0,3.0
931,-1.9106916636802025,1.4198765292597444,6.0,-1.0,3.0
932,-2.918421748850084,-2.40769779333637,0.0,-3.0,-3.0
933,-0.18464420156660322,1.0438698786724012,15.0,1.0,1.0
934,2.0209984546759294,3.1336596909822223,10.0,3.0,3.0
935,1.440991057983229,-0.13525044955940435,13.0,1.0,-1.0
936,0.3980497788174818,-3.038735120127753,12.0,1.0,-3.0
937,2.821507465525916,-2.2685110499535517,8.0,3.0,-3.0
938,-1.8513493029998231,-1.554836879391654,1.0,-3.0,-1.0
939,-0.4750566796708767,1.5295454734000227,7.0,-1.0,1.0
940,-2.1818195486515553,-3.966574287442411,0.0,-3.0,-3.0
941,2.9081783887958386,3.207183491286205,10.0,3.0,3.0
942,-2.942334090916117,-1.5215163618349723,0.0,-3.0,-3.0
943,-1.8208357317125166,-2.72047483030995,4.0,-1.0,-3.0
944,3.4471536445152755,1.0104258060210347,11.0,3.0,1.0
945,-2.3071696156471573,1.5455756609594133,2.0,-3.0,3.0
946,-2.9697823649479664,2.698231015524194,2.0,-3.0,3.0
947,3.2654887499233856,-2.2617786264746123,8.0,3.0,-3.0
948,-3.0131439876293977,1.6181377401917445,3.0,-3.0,1.0
949,1.4696563039955581,-1.6821009474333461,13.0,1.0,-1.0
950,-0.19508490927047728,-0.12868832504649685,5.0,-1.0,-1.0
951,0.053211121238501025,0.9129588483289737,15.0,1.0,1.0
952,-3.9238741853768646,1.116976852017756,3.0,-3.0,1.0
953,1.916412849486412,-2.604975455349022,8.0,3.0,-3.0
954,-1.9510121644811644,0.3330736371997749,1.0,-3.0,-1.0
955,-1.6657516335674396,1.0348787012444502,7.0,-1.0,1.0
956,-4.178157516673309,1.2141895103407911,3.0,-3.0,1.0
957,-0.24071552353092573,-3.5210235904701315,4.0,-1.0,-3.0
958,2.438757593081446,3.129838773441501,10.0,3.0,3.0
959,-3.9402437399045023,-0.7617855778200594,1.0,-3.0,-1.0
960,3.1757228358842404,3.212800083528529,10.0,3.0,3.0
961,0.33312083178517415,-2.7317201197119583,12.0,1.0,-3.0
962,0.5764178499619788,-0.16866044249841983,13.0,1.0,-1.0
963,0.1354231578844901,2.1128449319975156,14.0,1.0,3.0
964,-3.757368736928306,4.080796981193442,2.0,-3.0,3.0
965,-3.6341610523903802,0.47469808519470647,3.0,-3.0,1.0
966,0.1078895497982656,-2.941426657296409,12.0,1.0,-3.0
967,2.6126142611214163,2.1899842746745724,10.0,3.0,3.0
968,-2.110187969970635,3.3770452706600524,6.0,-1.0,3.0
969,-3.3836295482620837,-2.0546402389720413,1.0,-3.0,-1.0
970,-2.7138402921543276,3.358846285012913,2.0,-3.0,3.0
971,-0.4670806526382376,1.5116894339699218,14.0,1.0,3.0
972,-2.5206865359500745,2.1613208296767756,2.0,-3.0,3.0
973,0.1004527493673395,-2.4893021965576185,4.0,-1.0,-3.0
974,2.855187024901065,0.0034235915264413386,9.0,3.0,-1.0
975,2.239127778005429,0.995369101580901,11.0,3.0,1.0
976,-0.09654568347834047,2.417896022734152,14.0,1.0,3.0
977,-0.8933540714652018,1.0619257633178067,7.0,-1.0,1.0
978,-1.6973978334195803,-1.0956690704735872,1.0,-3.0,-1.0
979,-0.7330156444759302,-3.3356787131807484,4.0,-1.0,-3.0
980,2.568001837626939,1.4884286263791964,11.0,3.0,1.0
981,0.4757777555481313,0.06390984549920042,13.0,1.0,-1.0
982,2.9377639053867766,-3.602362300550925,8.0,3.0,-3.0
983,1.4544908062014166,-0.9797467911043614,13.0,1.0,-1.0
984,-2.544771965621221,-0.9621128044618042,1.0,-3.0,-1.0
985,-0.2155837603640891,3.3499924224771007,14.0,1.0,3.0
986,-1.184920887985107,-3.0356287879095025,4.0,-1.0,-3.0
987,2.373890145003734,1.7820749890108696,11.0,3.0,1.0
988,2.458778041948718,4.323351768230532,10.0,3.0,3.0
989,-1.3922629893881435,-2.6070874166877194,4.0,-1.0,-3.0
990,-3.8753716808543883,-0.5792441166820816,1.0,-3.0,-1.0
991,-0.2212035924374598,-1.3013424888878928,5.0,-1.0,-1.0
992,1.9519507519810135,-2.8149475810821443,12.0,1.0,-3.0
993,0.9971012734940826,-1.588006677484453,13.0,1.0,-1.0
994,-2.137148793412228,1.1112172771643325,7.0,-1.0,1.0
995,-0.4326522957744058,3.4210912583074866,6.0,-1.0,3.0
996,-1.1581053187334454,3.466756318950242,6.0,-1.0,3.0
997,1.4522827441776236,2.8278316161244708,14.0,1.0,3.0
998,-0.1211113004877461,-2.9519481561108747,4.0,-1.0,-3.0
999,-1.4347252829660404,-3.713169364661194,4.0,-1.0,-3.0
